,val,source
2020-09-02 17:10:01.558358350,4097.96712540933,Buranda
2020-09-02 17:15:01.049520035,2322.6931373780167,Buranda
2020-09-02 17:15:01.463657809,4832.140300251952,Wakanda
2020-09-02 17:20:00.895974345,3386.8902075015453,Buranda
2020-09-02 17:20:01.972791364,5468.563607492831,Wakanda
2020-09-02 17:25:00.732701906,2754.5719821864736,Buranda
2020-09-02 17:25:00.886591125,5585.2840898267905,Wakanda
2020-09-02 17:30:01.281907584,6196.940132829637,Wakanda
2020-09-02 17:30:01.533061034,3936.554132246294,Buranda
2020-09-02 17:35:01.736476023,2483.4789519197757,Buranda
2020-09-02 17:35:01.962303218,6130.833697890381,Wakanda
2020-09-02 17:40:00.159620363,4166.487362746393,Buranda
2020-09-02 17:40:01.393822231,5524.138420680532,Wakanda
2020-09-02 17:45:00.431713098,5307.9687771431745,Wakanda
2020-09-02 17:45:01.288989360,3108.7443234579405,Buranda
2020-09-02 17:50:01.384040666,5199.383540495779,Wakanda
2020-09-02 17:50:01.511241383,49313.27775490812,Buranda
2020-09-02 17:55:00.848139889,5317.164025149796,Wakanda
2020-09-02 17:55:00.894750511,3754.9260089645786,Buranda
2020-09-02 18:00:00.309280619,5057.963875818129,Wakanda
2020-09-02 18:00:01.106949255,,Buranda
2020-09-02 18:05:00.103096521,3972.1379781577552,Wakanda
2020-09-02 18:05:01.339583944,3855.5862507807956,Buranda
2020-09-02 18:10:01.212473167,3802.844684995981,Wakanda
2020-09-02 18:10:01.845146580,2253.529657931289,Buranda
2020-09-02 18:15:01.638786605,4824.214434105646,Wakanda
2020-09-02 18:15:01.702392895,3529.8694994222087,Buranda
2020-09-02 18:20:00.081685356,6463.530061605122,Wakanda
2020-09-02 18:20:00.260433615,3370.4068212820584,Buranda
2020-09-02 18:25:00.820711655,3464.3250300293566,Buranda
2020-09-02 18:25:00.848667761,6715.583379430409,Wakanda
2020-09-02 18:30:01.500631935,4032.535604637675,Buranda
2020-09-02 18:30:01.785884263,,Wakanda
2020-09-02 18:35:00.967780033,,Wakanda
2020-09-02 18:35:01.510299054,3631.0350707212815,Buranda
2020-09-02 18:40:01.218258092,4801.27244505097,Wakanda
2020-09-02 18:40:01.258154180,3480.4478014203214,Buranda
2020-09-02 18:45:00.680464990,3403.819351232872,Wakanda
2020-09-02 18:45:01.691258179,3707.0169801914953,Buranda
2020-09-02 18:50:00.315963069,3343.431133656987,Wakanda
2020-09-02 18:50:01.288950313,,Buranda
2020-09-02 18:55:00.113441684,4190.235177328248,Wakanda
2020-09-02 18:55:01.449158458,3838.5703163450034,Buranda
2020-09-02 19:00:01.300546167,5275.162348803841,Wakanda
2020-09-02 19:00:01.807703540,3110.1461076194005,Buranda
2020-09-02 19:05:01.309900315,4290.556646208076,Buranda
2020-09-02 19:05:01.790221112,6265.914170784409,Wakanda
2020-09-02 19:10:00.302325284,2957.284930079262,Buranda
2020-09-02 19:10:00.690263087,6731.411043634123,Wakanda
2020-09-02 19:15:01.082373768,4070.0589994375646,Buranda
2020-09-02 19:15:01.686430718,6614.2478062411,Wakanda
2020-09-02 19:20:00.407622689,5460.985386611032,Wakanda
2020-09-02 19:20:01.714096742,,Buranda
2020-09-02 19:25:00.134855062,3870.0889108355723,Buranda
2020-09-02 19:25:01.241654634,4814.598373872426,Wakanda
2020-09-02 19:30:00.697439380,4082.2922392271776,Buranda
2020-09-02 19:30:01.915813401,4388.363615167279,Wakanda
2020-09-02 19:35:00.688586657,4632.726362955658,Wakanda
2020-09-02 19:35:01.136979258,3290.260478608212,Buranda
2020-09-02 19:40:00.357891777,4567.252428214664,Wakanda
2020-09-02 19:40:00.670589390,3653.1117588587194,Buranda
2020-09-02 19:45:00.693464946,,Buranda
2020-09-02 19:45:01.687551270,4667.892504528298,Wakanda
2020-09-02 19:50:00.111272220,5093.128482836301,Wakanda
2020-09-02 19:50:00.196517372,2407.5714168810746,Buranda
2020-09-02 19:55:00.274760701,5019.055828192702,Wakanda
2020-09-02 19:55:01.018419303,3290.1947331645515,Buranda
2020-09-02 20:00:00.073931646,3571.6228335423443,Buranda
2020-09-02 20:00:00.200484433,51625.41575626731,Wakanda
2020-09-02 20:05:00.369564859,2901.524175143323,Buranda
2020-09-02 20:05:01.923466600,5400.820295436767,Wakanda
2020-09-02 20:10:00.188977582,3858.6875829631363,Buranda
2020-09-02 20:10:01.594007659,4949.601838943436,Wakanda
2020-09-02 20:15:00.700871294,4503.196815607551,Wakanda
2020-09-02 20:15:01.083971115,3044.3855018816557,Buranda
2020-09-02 20:20:00.242554533,4711.975480104742,Wakanda
2020-09-02 20:20:01.133561164,3248.365987412534,Buranda
2020-09-02 20:25:00.741372425,3084.254517058097,Buranda
2020-09-02 20:25:00.973308448,5043.790680626888,Wakanda
2020-09-02 20:30:00.879174291,3859.132417889992,Buranda
2020-09-02 20:30:00.888667018,4917.832243144836,Wakanda
2020-09-02 20:35:00.118149945,3670.429892640891,Buranda
2020-09-02 20:35:01.793916153,4837.694064320082,Wakanda
2020-09-02 20:40:01.598064356,4658.331217705892,Buranda
2020-09-02 20:40:01.984527419,4807.084008210293,Wakanda
2020-09-02 20:45:00.198999073,4873.317691632017,Wakanda
2020-09-02 20:45:01.748920608,2934.718894191475,Buranda
2020-09-02 20:50:00.832021244,5069.499490348054,Buranda
2020-09-02 20:50:01.063273280,5707.989950801916,Wakanda
2020-09-02 20:55:01.101186985,5514.187514202384,Wakanda
2020-09-02 20:55:01.860815578,3446.9725581331854,Buranda
2020-09-02 21:00:00.636241980,3777.629639128365,Buranda
2020-09-02 21:00:01.940197172,5012.426812036757,Wakanda
2020-09-02 21:05:00.964930331,3668.5106718008046,Buranda
2020-09-02 21:05:01.402282331,4406.175614130883,Wakanda
2020-09-02 21:10:00.275005208,3950.583584176908,Buranda
2020-09-02 21:10:01.047856499,3879.279960883783,Wakanda
2020-09-02 21:15:01.489069080,3694.7140084550747,Buranda
2020-09-02 21:15:01.798979804,3713.721891286089,Wakanda
2020-09-02 21:20:01.341886947,4141.32188986387,Wakanda
2020-09-02 21:20:01.985170993,3569.041187024909,Buranda
2020-09-02 21:25:00.071914313,3104.4878353608633,Buranda
2020-09-02 21:25:01.192642009,4536.156350399244,Wakanda
2020-09-02 21:30:00.425912334,3394.0916714365026,Buranda
2020-09-02 21:30:01.881003923,5593.410672589721,Wakanda
2020-09-02 21:35:01.124787879,6139.820997604253,Wakanda
2020-09-02 21:35:01.718777565,,Buranda
2020-09-02 21:40:00.303280253,6604.934249331632,Wakanda
2020-09-02 21:40:01.108564392,3315.5326030146157,Buranda
2020-09-02 21:45:00.073109669,3750.0950145548345,Buranda
2020-09-02 21:45:00.903845363,7058.514442543789,Wakanda
2020-09-02 21:50:00.191866897,3626.3448280042985,Buranda
2020-09-02 21:50:01.096587705,6582.094100370685,Wakanda
2020-09-02 21:55:00.113919163,,Buranda
2020-09-02 21:55:00.257263377,5320.567856670372,Wakanda
2020-09-02 22:00:00.269436273,4116.036547414016,Buranda
2020-09-02 22:00:01.229925777,3545.0458803671213,Wakanda
2020-09-02 22:05:00.554821402,3258.3418279239863,Buranda
2020-09-02 22:05:01.812225188,2343.994346421471,Wakanda
2020-09-02 22:10:00.187455063,4286.278359123185,Buranda
2020-09-02 22:10:00.780500533,2436.503638725885,Wakanda
2020-09-02 22:15:01.037774421,34454.82774575486,Buranda
2020-09-02 22:15:01.186097307,3355.4177714444018,Wakanda
2020-09-02 22:20:00.264436278,3633.1418809011193,Buranda
2020-09-02 22:20:00.306316285,4914.286784162346,Wakanda
2020-09-02 22:25:00.150513467,3876.614442445648,Buranda
2020-09-02 22:25:00.217905418,5879.072351795976,Wakanda
2020-09-02 22:30:00.455062106,2899.8717139062824,Buranda
2020-09-02 22:30:00.618922800,6381.550230988048,Wakanda
2020-09-02 22:35:00.329515404,2656.311452117402,Buranda
2020-09-02 22:35:01.102386739,6655.092338539085,Wakanda
2020-09-02 22:40:00.289501959,,Buranda
2020-09-02 22:40:00.348087406,5373.874752627925,Wakanda
2020-09-02 22:45:00.667401833,3389.8586113372257,Buranda
2020-09-02 22:45:01.909167593,,Wakanda
2020-09-02 22:50:00.486958120,3717.513891679595,Buranda
2020-09-02 22:50:00.950767506,4415.232508976171,Wakanda
2020-09-02 22:55:00.145484112,3701.5923412726725,Wakanda
2020-09-02 22:55:01.035319382,3879.6456886774395,Buranda
2020-09-02 23:00:00.033853488,3426.7670850655736,Buranda
2020-09-02 23:00:01.468440502,3400.2416754842952,Wakanda
2020-09-02 23:05:00.645953940,4149.717986416124,Buranda
2020-09-02 23:05:01.454562949,3951.9421861342657,Wakanda
2020-09-02 23:10:00.206941428,4978.756346960071,Wakanda
2020-09-02 23:10:01.307541756,2928.509261785104,Buranda
2020-09-02 23:15:00.947513407,5143.043666786583,Wakanda
2020-09-02 23:15:00.980242183,4895.8545444440615,Buranda
2020-09-02 23:20:00.318330957,3372.558419199553,Buranda
2020-09-02 23:20:01.766549908,4141.651301720494,Wakanda
2020-09-02 23:25:00.612786992,4129.840392569323,Wakanda
2020-09-02 23:25:01.934294726,4146.696783263322,Buranda
2020-09-02 23:30:00.150231140,3884.0204709049194,Wakanda
2020-09-02 23:30:01.649754294,3287.9158599371476,Buranda
2020-09-02 23:35:00.544146416,4031.9661033098955,Wakanda
2020-09-02 23:35:01.491357864,,Buranda
2020-09-02 23:40:00.840927633,4704.446343563111,Wakanda
2020-09-02 23:40:01.615761139,3274.2027374649942,Buranda
2020-09-02 23:45:00.178054335,4120.569761219505,Buranda
2020-09-02 23:45:01.929673563,6055.014794654409,Wakanda
2020-09-02 23:50:00.925660856,6350.720024146249,Wakanda
2020-09-02 23:50:01.205106624,2818.907830594774,Buranda
2020-09-02 23:55:00.920110097,5339.289463437991,Wakanda
2020-09-02 23:55:01.638743965,3842.2341609441332,Buranda
2020-09-03 00:00:00.968312562,4601.608249581186,Wakanda
2020-09-03 00:00:01.691392207,3356.8726608040643,Buranda
2020-09-03 00:05:00.621745329,3752.2562557723186,Buranda
2020-09-03 00:05:01.449240751,4057.7676202973817,Wakanda
2020-09-03 00:10:00.851959231,3693.445955349136,Buranda
2020-09-03 00:10:01.741624136,3603.1751238566903,Wakanda
2020-09-03 00:15:00.443552078,3769.6351273484397,Buranda
2020-09-03 00:15:00.614747464,3635.5868961502483,Wakanda
2020-09-03 00:20:00.524295054,4411.044704952559,Wakanda
2020-09-03 00:20:00.534835179,3750.8371819856416,Buranda
2020-09-03 00:25:00.719400856,3407.382266797624,Buranda
2020-09-03 00:25:01.751082211,5336.780413097235,Wakanda
2020-09-03 00:30:00.892904113,,Wakanda
2020-09-03 00:30:01.962855146,3923.9460378216163,Buranda
2020-09-03 00:35:01.266624959,6396.95797390533,Wakanda
2020-09-03 00:35:01.700923912,3672.6234374632095,Buranda
2020-09-03 00:40:01.754499488,4003.500654952205,Buranda
2020-09-03 00:40:01.840450770,6092.812473512643,Wakanda
2020-09-03 00:45:00.219660859,3667.149585595448,Buranda
2020-09-03 00:45:00.683180006,5617.640326906501,Wakanda
2020-09-03 00:50:01.715535271,3471.654497729273,Buranda
2020-09-03 00:50:01.722104896,5043.526553789525,Wakanda
2020-09-03 00:55:00.710101842,4853.435901433203,Wakanda
2020-09-03 00:55:01.813689886,2559.1098540796465,Buranda
2020-09-03 01:00:01.266793643,4501.327492158096,Wakanda
2020-09-03 01:00:01.629067705,,Buranda
2020-09-03 01:05:01.791201939,4357.43245349281,Wakanda
2020-09-03 01:05:01.924336160,2760.0694599419353,Buranda
2020-09-03 01:10:00.040705786,5486.250052449317,Wakanda
2020-09-03 01:10:01.629110709,4550.088630624075,Buranda
2020-09-03 01:15:00.493493648,6295.24330477805,Wakanda
2020-09-03 01:15:00.523519199,3288.976994927936,Buranda
2020-09-03 01:20:00.219580646,6176.369190325518,Wakanda
2020-09-03 01:20:01.303297101,3193.89165841081,Buranda
2020-09-03 01:25:00.672871630,4994.978474363967,Wakanda
2020-09-03 01:25:01.122684677,3446.1287931001716,Buranda
2020-09-03 01:30:00.074092914,3950.0103005577294,Buranda
2020-09-03 01:30:00.837521594,4586.685651751777,Wakanda
2020-09-03 01:35:00.078057698,4229.192629513681,Wakanda
2020-09-03 01:35:00.293117566,4050.7597689931877,Buranda
2020-09-03 01:40:00.336211653,3856.2951414099116,Wakanda
2020-09-03 01:40:01.413860850,3173.5998396807954,Buranda
2020-09-03 01:45:00.906034158,3614.824931261195,Buranda
2020-09-03 01:45:01.385785950,3561.0007862401444,Wakanda
2020-09-03 01:50:00.649613056,4112.695589646959,Buranda
2020-09-03 01:50:01.270484750,4009.176660342011,Wakanda
2020-09-03 01:55:00.511851478,4992.910629629018,Wakanda
2020-09-03 01:55:01.068779937,3495.6232049783202,Buranda
2020-09-03 02:00:01.529163771,4432.29255325234,Buranda
2020-09-03 02:00:01.773528417,5160.051747144644,Wakanda
2020-09-03 02:05:01.070292885,4391.2017248165475,Buranda
2020-09-03 02:05:01.110230284,5509.48017718622,Wakanda
2020-09-03 02:10:00.431626789,3590.765846552049,Buranda
2020-09-03 02:10:01.313098442,6418.885907021331,Wakanda
2020-09-03 02:15:00.539430436,3863.6342730024353,Buranda
2020-09-03 02:15:01.365825628,6564.282622712124,Wakanda
2020-09-03 02:20:00.490526767,3741.9812542350974,Buranda
2020-09-03 02:20:01.169323292,6491.782046643219,Wakanda
2020-09-03 02:25:01.070828642,5008.0805086125365,Wakanda
2020-09-03 02:25:01.223047819,3882.6386802251645,Buranda
2020-09-03 02:30:01.734440709,3405.3979774479412,Wakanda
2020-09-03 02:30:01.842206434,3043.223893856033,Buranda
2020-09-03 02:35:01.219777253,2419.188126453171,Wakanda
2020-09-03 02:35:01.571806654,4117.080709268872,Buranda
2020-09-03 02:40:00.020450104,3099.3657198450464,Wakanda
2020-09-03 02:40:00.332845415,3647.1207706246005,Buranda
2020-09-03 02:45:01.077099086,4444.439121029489,Buranda
2020-09-03 02:45:01.167912097,4907.066231507899,Wakanda
2020-09-03 02:50:00.041538544,6087.22891860243,Wakanda
2020-09-03 02:50:00.399619709,3322.2502586401465,Buranda
2020-09-03 02:55:00.150578666,3932.1152505527157,Buranda
2020-09-03 02:55:01.289062525,6178.1057918351435,Wakanda
2020-09-03 03:00:00.245420354,3856.402926383786,Buranda
2020-09-03 03:00:00.448078782,5719.247262938589,Wakanda
2020-09-03 03:05:00.394078305,5242.177823929149,Wakanda
2020-09-03 03:05:01.092904115,2909.301021459041,Buranda
2020-09-03 03:10:00.712098026,5348.243445120294,Wakanda
2020-09-03 03:10:01.400125021,4721.682120220346,Buranda
2020-09-03 03:15:00.011915556,,Buranda
2020-09-03 03:15:00.597198284,4684.84878510242,Wakanda
2020-09-03 03:20:00.403755327,3663.0317110163696,Buranda
2020-09-03 03:20:01.745887914,4116.620054473913,Wakanda
2020-09-03 03:25:00.000669744,3303.454523297961,Wakanda
2020-09-03 03:25:01.438871179,3351.7392703179758,Buranda
2020-09-03 03:30:00.354330847,4233.0855744432765,Buranda
2020-09-03 03:30:00.731259050,3969.24711784144,Wakanda
2020-09-03 03:35:00.081567372,4090.8758796733905,Buranda
2020-09-03 03:35:00.805807284,4670.37866333668,Wakanda
2020-09-03 03:40:00.887174391,5310.385397890791,Wakanda
2020-09-03 03:40:01.860048245,3298.246984525054,Buranda
2020-09-03 03:45:00.016743853,3794.128550627081,Buranda
2020-09-03 03:45:00.687166934,5002.542074978734,Wakanda
2020-09-03 03:50:01.321523014,3848.9646673627735,Buranda
2020-09-03 03:50:01.696667098,4561.061532137712,Wakanda
2020-09-03 03:55:01.553735838,4021.6252086811273,Wakanda
2020-09-03 03:55:01.895433509,4463.119800718151,Buranda
2020-09-03 04:00:00.796384717,2982.4043272462695,Buranda
2020-09-03 04:00:01.515050911,4093.842473579852,Wakanda
2020-09-03 04:05:01.093421479,4161.496327165028,Buranda
2020-09-03 04:05:01.990215634,4826.437844358226,Wakanda
2020-09-03 04:10:01.009933882,2943.0170651897974,Buranda
2020-09-03 04:10:01.752020093,5850.986466202682,Wakanda
2020-09-03 04:15:01.121034368,6105.09168012047,Wakanda
2020-09-03 04:15:01.282346909,3918.5730420515033,Buranda
2020-09-03 04:20:01.061806949,3019.2095762050794,Buranda
2020-09-03 04:20:01.560791029,5907.829779563862,Wakanda
2020-09-03 04:25:00.107329527,4034.425181183691,Buranda
2020-09-03 04:25:00.564868204,4927.758840066845,Wakanda
2020-09-03 04:30:00.637535958,3745.726520226983,Buranda
2020-09-03 04:30:01.598663546,3820.7450331593227,Wakanda
2020-09-03 04:35:00.665351526,3632.1035663163484,Buranda
2020-09-03 04:35:01.268726732,3113.37071764568,Wakanda
2020-09-03 04:40:00.722357630,4572.048162236652,Buranda
2020-09-03 04:40:01.295847495,2821.4561190363784,Wakanda
2020-09-03 04:45:00.380053358,3289.2333928299695,Buranda
2020-09-03 04:45:00.979177685,3103.715010879631,Wakanda
2020-09-03 04:50:00.763348873,4183.171335630091,Wakanda
2020-09-03 04:50:01.155274617,4921.765230603201,Buranda
2020-09-03 04:55:01.435264674,5502.360382677963,Wakanda
2020-09-03 04:55:01.695333669,3617.137266052671,Buranda
2020-09-03 05:00:00.788355497,5657.008284254629,Wakanda
2020-09-03 05:00:01.386215382,,Buranda
2020-09-03 05:05:00.429700937,5496.908460449202,Wakanda
2020-09-03 05:05:01.644903066,3169.302007232926,Buranda
2020-09-03 05:10:00.005098646,5642.300274406251,Wakanda
2020-09-03 05:10:01.422378580,4599.293307063432,Buranda
2020-09-03 05:15:01.170426273,,Buranda
2020-09-03 05:15:01.248209705,5290.86787010789,Wakanda
2020-09-03 05:20:00.166513048,4880.938694393071,Buranda
2020-09-03 05:20:00.169852694,4877.399342728633,Wakanda
2020-09-03 05:25:01.143658975,4649.946275891885,Wakanda
2020-09-03 05:25:01.928722236,3830.902012831743,Buranda
2020-09-03 05:30:00.931571409,4201.243447495931,Buranda
2020-09-03 05:30:01.282963581,,Wakanda
2020-09-03 05:35:00.384036631,5509.687457922987,Wakanda
2020-09-03 05:35:00.909723427,3528.150216401187,Buranda
2020-09-03 05:40:00.242076363,5156.267337345276,Wakanda
2020-09-03 05:40:00.847976720,4090.177991982754,Buranda
2020-09-03 05:45:01.528448055,4538.353767883741,Wakanda
2020-09-03 05:45:01.906300100,3418.125657472102,Buranda
2020-09-03 05:50:01.513739741,3222.382318298778,Buranda
2020-09-03 05:50:01.983474459,4674.873441329159,Wakanda
2020-09-03 05:55:00.739755176,3080.834480409561,Buranda
2020-09-03 05:55:01.943465389,4636.365631935632,Wakanda
2020-09-03 06:00:01.491131016,3148.7746169705956,Buranda
2020-09-03 06:00:01.562949140,4708.537690251174,Wakanda
2020-09-03 06:05:00.858065844,5283.865736420492,Wakanda
2020-09-03 06:05:01.348249480,2710.6082393491633,Buranda
2020-09-03 06:10:00.874892476,5495.1123252921425,Wakanda
2020-09-03 06:10:01.098567147,3793.1681142904326,Buranda
2020-09-03 06:15:01.470952962,2044.842182867596,Buranda
2020-09-03 06:15:01.528594902,5520.7615013555505,Wakanda
2020-09-03 06:20:00.888349058,5217.599312469635,Wakanda
2020-09-03 06:20:01.839008110,4157.074861434529,Buranda
2020-09-03 06:25:01.062801101,,Buranda
2020-09-03 06:25:01.589190743,,Wakanda
2020-09-03 06:30:00.844161278,4842.407044432195,Wakanda
2020-09-03 06:30:01.149291597,3912.080852120078,Buranda
2020-09-03 06:35:00.007558427,4606.169290750028,Wakanda
2020-09-03 06:35:01.171254888,3218.5305552820037,Buranda
2020-09-03 06:40:00.490415990,4510.387371428727,Wakanda
2020-09-03 06:40:01.851345935,,Buranda
2020-09-03 06:45:00.316866574,4029.010903523091,Buranda
2020-09-03 06:45:01.404153554,4108.920085749659,Wakanda
2020-09-03 06:50:00.704311818,,Wakanda
2020-09-03 06:50:00.721588951,3765.8623529069782,Buranda
2020-09-03 06:55:00.413717224,4940.7717294504955,Wakanda
2020-09-03 06:55:01.078547831,3290.189979791954,Buranda
2020-09-03 07:00:00.092378699,4888.434470883203,Wakanda
2020-09-03 07:00:00.751283462,4552.502689623876,Buranda
2020-09-03 07:05:01.224496985,5296.366232704637,Wakanda
2020-09-03 07:05:01.699001641,3049.5650250535155,Buranda
2020-09-03 07:10:00.098992499,4927.172180159033,Buranda
2020-09-03 07:10:01.398813333,6034.1859741454955,Wakanda
2020-09-03 07:15:00.190681800,2825.540382563815,Buranda
2020-09-03 07:15:01.596330129,6461.443597487632,Wakanda
2020-09-03 07:20:01.103694705,5872.008615968493,Wakanda
2020-09-03 07:20:01.516561253,4551.87626412108,Buranda
2020-09-03 07:25:00.549911155,4881.927804878115,Wakanda
2020-09-03 07:25:01.953496739,2989.3734065475483,Buranda
2020-09-03 07:30:00.934497487,4818.098489278576,Wakanda
2020-09-03 07:30:01.336862478,4471.495636592841,Buranda
2020-09-03 07:35:00.196856333,4386.261408995416,Wakanda
2020-09-03 07:35:00.699688722,,Buranda
2020-09-03 07:40:00.144864218,4055.3969317336523,Buranda
2020-09-03 07:40:01.778936632,4472.817627977149,Wakanda
2020-09-03 07:45:00.019474704,3425.2946534433277,Buranda
2020-09-03 07:45:01.115759891,5276.775994650857,Wakanda
2020-09-03 07:50:00.163480454,3541.015041652776,Buranda
2020-09-03 07:50:00.890983840,6025.108616498115,Wakanda
2020-09-03 07:55:00.678409337,,Buranda
2020-09-03 07:55:01.781805624,6125.146304345475,Wakanda
2020-09-03 08:00:00.382741236,3870.5760896337933,Buranda
2020-09-03 08:00:00.997307605,6133.976304014336,Wakanda
2020-09-03 08:05:01.550472858,2977.1179678509566,Buranda
2020-09-03 08:05:01.742067054,5313.735567100533,Wakanda
2020-09-03 08:10:01.282260165,4490.660085950387,Wakanda
2020-09-03 08:10:01.752223097,,Buranda
2020-09-03 08:15:00.295407417,3630.0000940302825,Wakanda
2020-09-03 08:15:01.501397924,3825.175038983834,Buranda
2020-09-03 08:20:00.790513687,3844.4239455718534,Buranda
2020-09-03 08:20:01.304194225,3825.500264912823,Wakanda
2020-09-03 08:25:00.603608044,31495.555724089554,Buranda
2020-09-03 08:25:01.558889858,3773.242650338738,Wakanda
2020-09-03 08:30:00.229704926,4057.5428198779096,Wakanda
2020-09-03 08:30:01.499975587,2877.110634699441,Buranda
2020-09-03 08:35:00.589317821,4756.576222904832,Wakanda
2020-09-03 08:35:01.271807353,4282.071568308869,Buranda
2020-09-03 08:40:01.184775648,3323.3199588193693,Buranda
2020-09-03 08:40:01.793766754,,Wakanda
2020-09-03 08:45:00.161552825,4132.5390285256635,Buranda
2020-09-03 08:45:01.006890566,5397.669289212121,Wakanda
2020-09-03 08:50:00.165131770,4982.421380071997,Wakanda
2020-09-03 08:50:00.603251767,2794.2689376585367,Buranda
2020-09-03 08:55:00.341157769,,Wakanda
2020-09-03 08:55:00.675865579,4348.531420118436,Buranda
2020-09-03 09:00:00.329983463,4356.241895913233,Wakanda
2020-09-03 09:00:01.344061795,,Buranda
2020-09-03 09:05:00.530098631,45305.4930431555,Wakanda
2020-09-03 09:05:01.570421364,3857.4132812519592,Buranda
2020-09-03 09:10:00.017402191,4452.292410291388,Buranda
2020-09-03 09:10:00.902270661,5357.646654603729,Wakanda
2020-09-03 09:15:00.831875771,4182.818359945613,Buranda
2020-09-03 09:15:01.786482191,,Wakanda
2020-09-03 09:20:00.259108397,3539.488215044177,Buranda
2020-09-03 09:20:00.439055952,5911.014827444876,Wakanda
2020-09-03 09:25:00.395447500,4159.366835649285,Buranda
2020-09-03 09:25:00.730721371,5744.679218917145,Wakanda
2020-09-03 09:30:01.553848085,5315.650112686819,Wakanda
2020-09-03 09:30:01.878517505,2824.8246255337253,Buranda
2020-09-03 09:35:01.060930235,5132.666874962583,Wakanda
2020-09-03 09:35:01.727973163,4385.290593701662,Buranda
2020-09-03 09:40:00.930823952,2426.6916863696274,Buranda
2020-09-03 09:40:01.316455754,4860.130532841773,Wakanda
2020-09-03 09:45:00.399780639,4547.610031003988,Wakanda
2020-09-03 09:45:00.653874822,4451.810827070454,Buranda
2020-09-03 09:50:01.244700020,2092.117643414921,Buranda
2020-09-03 09:50:01.258629330,5196.825840911875,Wakanda
2020-09-03 09:55:00.716095716,6202.515196437398,Wakanda
2020-09-03 09:55:01.779123642,,Buranda
2020-09-03 10:00:00.152758504,2149.0727784893047,Buranda
2020-09-03 10:00:00.560561720,7093.296352779389,Wakanda
2020-09-03 10:05:00.083807769,7735.570799279889,Wakanda
2020-09-03 10:05:00.236856562,3240.6292655451048,Buranda
2020-09-03 10:10:01.438573625,7539.30873031961,Wakanda
2020-09-03 10:10:01.439184086,3128.945518114697,Buranda
2020-09-03 10:15:00.248151433,3224.800614077852,Buranda
2020-09-03 10:15:00.390376572,6480.047436532463,Wakanda
2020-09-03 10:20:00.735146147,3304.0526702125194,Buranda
2020-09-03 10:20:00.903050370,4901.514381446856,Wakanda
2020-09-03 10:25:00.615301017,4379.296355639909,Wakanda
2020-09-03 10:25:01.102105607,3397.856166144935,Buranda
2020-09-03 10:30:00.500889687,4088.6710687269315,Wakanda
2020-09-03 10:30:01.234982884,3578.675610736379,Buranda
2020-09-03 10:35:00.167437121,3381.6990871648045,Buranda
2020-09-03 10:35:01.050348445,4214.937823599006,Wakanda
2020-09-03 10:40:00.045040780,3923.6238350917406,Buranda
2020-09-03 10:40:01.040420684,,Wakanda
2020-09-03 10:45:00.976601634,,Wakanda
2020-09-03 10:45:01.275343800,2604.493161529608,Buranda
2020-09-03 10:50:00.449534037,,Buranda
2020-09-03 10:50:00.828272072,4908.241608093288,Wakanda
2020-09-03 10:55:00.926823115,6170.785717541847,Wakanda
2020-09-03 10:55:01.627377654,3681.4298453454976,Buranda
2020-09-03 11:00:00.944666683,3904.9702206997395,Buranda
2020-09-03 11:00:01.678509437,6253.551228012447,Wakanda
2020-09-03 11:05:01.865148578,3353.340615991346,Buranda
2020-09-03 11:05:01.956507716,,Wakanda
2020-09-03 11:10:00.418814697,4309.5568243581265,Buranda
2020-09-03 11:10:01.388860534,4556.56967639614,Wakanda
2020-09-03 11:15:00.476671118,3430.128026092796,Wakanda
2020-09-03 11:15:00.646895818,3418.0541556000935,Buranda
2020-09-03 11:20:00.389331765,3579.9986998505237,Wakanda
2020-09-03 11:20:01.977577246,3104.9952406428406,Buranda
2020-09-03 11:25:00.743215652,3713.5331772031177,Wakanda
2020-09-03 11:25:01.727396614,,Buranda
2020-09-03 11:30:00.388058103,4047.5754984020987,Wakanda
2020-09-03 11:30:01.454068965,3310.5891486307546,Buranda
2020-09-03 11:35:00.029133586,4131.6030963814355,Buranda
2020-09-03 11:35:00.689535552,4813.473368382425,Wakanda
2020-09-03 11:40:00.568187017,3300.024889099772,Buranda
2020-09-03 11:40:01.189626567,5356.714789591444,Wakanda
2020-09-03 11:45:00.777780744,3953.594771041491,Buranda
2020-09-03 11:45:01.470518399,5570.154623807281,Wakanda
2020-09-03 11:50:00.239897178,3624.8242725759887,Buranda
2020-09-03 11:50:01.857770278,4798.545812341243,Wakanda
2020-09-03 11:55:00.148117016,3860.502093558462,Buranda
2020-09-03 11:55:01.441713362,3965.648661899862,Wakanda
2020-09-03 12:00:00.351235631,3073.4336366834295,Buranda
2020-09-03 12:00:01.876234426,3698.165033620321,Wakanda
2020-09-03 12:05:01.113546020,4150.975398705648,Wakanda
2020-09-03 12:05:01.156864084,4035.7619964362993,Buranda
2020-09-03 12:10:00.068714882,4511.859207541664,Wakanda
2020-09-03 12:10:00.524366632,2396.3924890941535,Buranda
2020-09-03 12:15:01.438298572,4649.344225263238,Wakanda
2020-09-03 12:15:01.551196057,3275.2233770054027,Buranda
2020-09-03 12:20:01.148823675,4888.727294902103,Wakanda
2020-09-03 12:20:01.489951927,3037.396896719977,Buranda
2020-09-03 12:25:00.702995512,3699.6385687316583,Buranda
